dag,k,model,set,feature,f1,AUPRC,AUROC,Brier,ECE,seconds
PC,1,Logit,O,original,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723,0.38
PC,1,Logit,F,m,0.05903544488443461,0.03763764804115846,0.6499642049713021,0.2367593178493364,0.447004375106863,0.126
PC,1,Logit,OF,m,0.11620386122623423,0.13591960711801146,0.8508782504093588,0.17186077528299865,0.33419389927120857,0.444
PC,1,Logit,F,mw,0.05898433257574298,0.03763764804115846,0.6499642049713021,0.2367002974820418,0.44759126541696964,0.127
PC,1,Logit,OF,mw,0.11600989052686614,0.1334695862639489,0.8504443891283028,0.17188448225205843,0.3341692725339097,0.341
PC,1,Logit,F,m+mw,0.05893692376946689,0.03763764804115846,0.6499642049713021,0.2368486921001783,0.44598963455233226,0.107
PC,1,Logit,OF,m+mw,0.11557699951076153,0.13747739153287203,0.8512143401899349,0.1718388989531612,0.3338325752424806,0.381
PC,1,RandomForest,O,original,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729,14.296
PC,1,RandomForest,F,m,0.062462072587962346,0.032337759964061005,0.5640407943901156,0.11125453850378275,0.17883234821323804,10.666
PC,1,RandomForest,OF,m,0.26821324637392474,0.4509596089821633,0.9169480511063612,0.015982506010584815,0.005082723404148894,14.759
PC,1,RandomForest,F,mw,0.06248887505378921,0.032300245324759315,0.5630600778315012,0.11126291334725717,0.17883166310789606,10.86
PC,1,RandomForest,OF,mw,0.26821324637392474,0.4509596089821633,0.9169480511063612,0.015982506010584815,0.005082723404148894,15.348
PC,1,RandomForest,F,m+mw,0.06248887505378921,0.03230148241513863,0.5630618143289363,0.1112535071215039,0.17886520376988607,10.956
PC,1,RandomForest,OF,m+mw,0.2675416259217633,0.44319136559846556,0.9088614243155417,0.016094642799474916,0.005561228949471228,15.295
PC,1,XGBoost,O,original,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181,4.533
PC,1,XGBoost,F,m,0.0,0.03605800637021831,0.614847468916027,0.021714030854323513,0.0009553544234968681,2.581
PC,1,XGBoost,OF,m,0.44643574464433355,0.4904774752009776,0.9200574937298308,0.015028813418640836,0.008671931660280963,4.573
PC,1,XGBoost,F,mw,0.0,0.03605800637021831,0.614847468916027,0.021714030854323513,0.0009553544234968681,2.341
PC,1,XGBoost,OF,mw,0.44643574464433355,0.4904774752009776,0.9200574937298308,0.015028813418640836,0.008671931660280963,3.617
PC,1,XGBoost,F,m+mw,0.0,0.03605800637021831,0.614847468916027,0.021714030854323513,0.0009553544234968681,2.307
PC,1,XGBoost,OF,m+mw,0.45248274346188266,0.4862742646914415,0.9217120056273428,0.01509470878902541,0.008757730750527448,3.699
PC,1,LightGBM,O,original,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794,14.173
PC,1,LightGBM,F,m,0.05405825516984741,0.031124360906640725,0.5894447566277636,0.21676123455148444,0.3422640941989634,13.093
PC,1,LightGBM,OF,m,0.4676255137051977,0.4457256958427428,0.9072301806428678,0.018226911398333257,0.015649066534768042,15.471
PC,1,LightGBM,F,mw,0.05405825516984741,0.030973146354126974,0.5889728229355593,0.21677904944491982,0.34228472968575907,14.623
PC,1,LightGBM,OF,mw,0.4676255137051977,0.4457256958427428,0.9072301806428678,0.018226911398333257,0.015649066534768042,18.159
PC,1,LightGBM,F,m+mw,0.05405825516984741,0.031124360906640725,0.5894447566277636,0.21676123455148444,0.3422640941989634,16.055
PC,1,LightGBM,OF,m+mw,0.46273522705588344,0.4503038784047425,0.9107094372533041,0.018239239213401082,0.015564239636898135,17.586
PC,2,Logit,O,original,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723,0.408
PC,2,Logit,F,m,0.05832760050205983,0.03650174505906248,0.6473969670290802,0.23665932454024824,0.4471888844786361,0.163
PC,2,Logit,OF,m,0.11678298236988646,0.13447567745473687,0.8492086835137383,0.1711239367043863,0.33294150213484747,0.357
PC,2,Logit,F,mw,0.058599795586969115,0.037332443042946604,0.6493117109912045,0.23658759053272732,0.4477913831594263,0.161
PC,2,Logit,OF,mw,0.11685688918811206,0.13282911144457032,0.8489053571093692,0.17139294306926292,0.333251945603671,0.374
PC,2,Logit,F,m+mw,0.05848506079825627,0.03531586298425464,0.6436765186639707,0.2369398953956817,0.4460461082940748,0.17
PC,2,Logit,OF,m+mw,0.1165272328088682,0.13637305431797375,0.8494587398992163,0.17112924477880895,0.33240643291862254,0.429
PC,2,RandomForest,O,original,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729,14.597
PC,2,RandomForest,F,m,0.019100538653666756,0.04120987156699293,0.642342790275846,0.02561497842770094,0.024461759243393555,12.296
PC,2,RandomForest,OF,m,0.27004603197043286,0.4405712444303472,0.9103921440788103,0.016171080287829678,0.005415865724293251,16.73
PC,2,RandomForest,F,mw,0.019100538653666756,0.04119266458590814,0.6402452735688697,0.025601599963917414,0.024476145468921066,13.242
PC,2,RandomForest,OF,mw,0.27004603197043286,0.4405660813481651,0.9103914293846993,0.01617109670761727,0.005415725981420138,16.753
PC,2,RandomForest,F,m+mw,0.018963317384370015,0.04024917530407711,0.6299939941980576,0.02591806236198204,0.02555104632252057,19.88
PC,2,RandomForest,OF,m+mw,0.2755913109180586,0.44179766255420505,0.9077067251877142,0.016123089828641475,0.005541316215300312,31.31
PC,2,XGBoost,O,original,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181,14.263
PC,2,XGBoost,F,m,0.0,0.05398150529423677,0.6887966825503795,0.021627348983323174,0.004410934805354688,9.841
PC,2,XGBoost,OF,m,0.45422016832997,0.4942916721815047,0.9205912225574318,0.014970184113919085,0.008724839981186087,13.679
PC,2,XGBoost,F,mw,0.0,0.05398150529423677,0.6887966825503795,0.021627348983323174,0.004410934805354688,10.454
PC,2,XGBoost,OF,mw,0.45422016832997,0.4942916721815047,0.9205912225574318,0.014970184113919085,0.008724839981186087,14.819
PC,2,XGBoost,F,m+mw,0.0,0.06034913555096407,0.7279848571884079,0.02173757784884911,0.006655944978962691,9.64
PC,2,XGBoost,OF,m+mw,0.44277664541548384,0.49149781650221025,0.9230056646186402,0.015080787408456428,0.009126908873214639,16.514
PC,2,LightGBM,O,original,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794,27.175
PC,2,LightGBM,F,m,0.09520824233382448,0.05168031033612845,0.7000990053783678,0.08270805593717431,0.1103978138757753,22.022
PC,2,LightGBM,OF,m,0.47258596502484496,0.4542607238941887,0.9107880983289267,0.018099734408115638,0.015425085422340728,23.556
PC,2,LightGBM,F,mw,0.09439514239028975,0.05162277247462053,0.6999902869765867,0.082719014285876,0.11040300280527131,21.247
PC,2,LightGBM,OF,mw,0.47258596502484496,0.4542607238941887,0.9107880983289267,0.018099734122501477,0.015425098933115115,23.215
PC,2,LightGBM,F,m+mw,0.09520824233382448,0.051656386642910904,0.7000575343121946,0.0827095482296109,0.11039500273131028,21.59
PC,2,LightGBM,OF,m+mw,0.4841465953421615,0.4556350686674923,0.9092206804614245,0.018050084416314827,0.01565683744294439,23.632
PC,3,Logit,O,original,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723,0.511
PC,3,Logit,F,m,0.058333868538378554,0.040971086734971136,0.6482609438736118,0.23665405164893877,0.4471532478446162,0.21
PC,3,Logit,OF,m,0.11682356475990763,0.13383640259380106,0.8490937229971598,0.1711924789127925,0.3329591581307264,0.517
PC,3,Logit,F,mw,0.05863050038166262,0.04284737692023886,0.6499377549570492,0.2365375487715491,0.4477384314259571,0.23
PC,3,Logit,OF,mw,0.11674046373683584,0.13412829066949516,0.849154142095833,0.17130986217386615,0.33324076976920153,0.518
PC,3,Logit,F,m+mw,0.05848209519389632,0.038836873496330755,0.6446439410755233,0.2369356880389586,0.4460386017758107,0.244
PC,3,Logit,OF,m+mw,0.11646887083417404,0.13546893998423906,0.8494477943398273,0.17111687388356794,0.33238779889987197,0.655
PC,3,RandomForest,O,original,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729,17.007
PC,3,RandomForest,F,m,0.0,0.07213575652500129,0.7117443243483246,0.022119051672076624,0.011750702700320002,15.309
PC,3,RandomForest,OF,m,0.32894335581947,0.474568592774595,0.9179334072638955,0.015495264742013399,0.005507016217676254,20.259
PC,3,RandomForest,F,mw,0.0,0.06929155049140394,0.706224834489374,0.02217383161046315,0.01189072185478496,16.542
PC,3,RandomForest,OF,mw,0.32471977350709746,0.4784953680478111,0.9160367875468827,0.01545874323110689,0.005178433438625055,30.849
PC,3,RandomForest,F,m+mw,0.0,0.0676180388029313,0.706805140694977,0.02253283785789963,0.014401759744173629,28.293
PC,3,RandomForest,OF,m+mw,0.3051986006654691,0.4638673088605083,0.9131503894946617,0.015672830973726466,0.005220327148382547,32.894
PC,3,XGBoost,O,original,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181,13.599
PC,3,XGBoost,F,m,0.014756097560975612,0.1054093470376493,0.758114279556885,0.021387145618776963,0.007593110706642125,13.134
PC,3,XGBoost,OF,m,0.46698217991251634,0.5282221981206661,0.9271799114544192,0.014519355769994458,0.009067477237397415,21.843
PC,3,XGBoost,F,mw,0.014756097560975612,0.10465538288639534,0.7574193873330757,0.021408181031377767,0.00781912465278145,11.286
PC,3,XGBoost,OF,mw,0.4830816003317279,0.5259403641411824,0.9276813656973733,0.014530196564465348,0.008935366167031028,6.979
PC,3,XGBoost,F,m+mw,0.014291116333090242,0.0996961495387192,0.7566184756705594,0.02148607696049038,0.007786255881528608,5.448
PC,3,XGBoost,OF,m+mw,0.48412441944343715,0.5277346088884824,0.9273475947412738,0.01450429020348692,0.009213113786734043,7.666
PC,3,LightGBM,O,original,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794,26.267
PC,3,LightGBM,F,m,0.12889005309425045,0.09724445776052366,0.7282332764094129,0.050715586845106554,0.06475897664548944,21.609
PC,3,LightGBM,OF,m,0.5072827840862962,0.48879841324474693,0.9166033813900649,0.016948792037367773,0.013957763755116454,23.451
PC,3,LightGBM,F,mw,0.1285509133515609,0.09732375108590026,0.729754811443372,0.05045117179948104,0.06446582300919375,21.419
PC,3,LightGBM,OF,mw,0.5039997765994192,0.4866746264728151,0.9169194496921602,0.016942077531578066,0.013943832821495666,23.425
PC,3,LightGBM,F,m+mw,0.13151767862628366,0.08453475482856662,0.7170366753043045,0.04329563332238319,0.05099972189893694,22.279
PC,3,LightGBM,OF,m+mw,0.49856335667666307,0.4824230153354906,0.9149862020592181,0.01713173954614791,0.013913952308062008,24.026
PC,4,Logit,O,original,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723,0.527
PC,4,Logit,F,m,0.07616436409389601,0.04587677156582172,0.7077046628467121,0.22392325273763528,0.42290386754856674,0.244
PC,4,Logit,OF,m,0.11665854443354395,0.13267815150139625,0.8486433928456348,0.17152880634183185,0.33308625959716043,0.63
PC,4,Logit,F,mw,0.07472169108878127,0.04630072410271728,0.7073633691511536,0.22441260154658488,0.42729939249814713,0.267
PC,4,Logit,OF,mw,0.11679663575390857,0.13278783947220657,0.8487681549413555,0.17150694456620968,0.33323182080967684,0.597
PC,4,Logit,F,m+mw,0.07612669882043854,0.045837702473465254,0.7070260539739945,0.22396451690025132,0.4203575615522152,0.222
PC,4,Logit,OF,m+mw,0.11630467851277451,0.1354037978800105,0.8488478194319102,0.1714543130331378,0.3323129998645459,0.749
PC,4,RandomForest,O,original,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729,17.122
PC,4,RandomForest,F,m,0.0047619047619047615,0.10155889875248973,0.7478356851940138,0.02146447714399018,0.009619289455946917,19.585
PC,4,RandomForest,OF,m,0.32014593306879824,0.4754020038375789,0.9125549109470086,0.015520165703550656,0.005273491964941108,31.427
PC,4,RandomForest,F,mw,0.004651162790697674,0.10034576092005838,0.7565630079767126,0.021478126167454793,0.009063293283088424,26.955
PC,4,RandomForest,OF,mw,0.31611898973219893,0.471012098868656,0.9148014570387444,0.015582332589132195,0.005610050169879815,31.937
PC,4,RandomForest,F,m+mw,0.00919661733615222,0.10193476251239879,0.7516177659562012,0.02141446851615734,0.009504879511631481,27.9
PC,4,RandomForest,OF,m+mw,0.29976238126629967,0.46294175052150177,0.9136082670747354,0.015770896580074543,0.0055235611329739415,35.007
PC,4,XGBoost,O,original,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181,20.873
PC,4,XGBoost,F,m,0.004545454545454545,0.12655654875301653,0.7906588339286895,0.021002397554546304,0.007328635624005232,7.065
PC,4,XGBoost,OF,m,0.4706070744968375,0.526323074131146,0.9262784629875591,0.014536851222276043,0.008802535332346585,8.187
PC,4,XGBoost,F,mw,0.009444444444444445,0.1301746929717356,0.7901802100592633,0.02095427247643585,0.0076483912305736566,4.394
PC,4,XGBoost,OF,mw,0.46873679887335823,0.5291119473004366,0.9284193001360329,0.014415051189638331,0.009063132091697004,5.081
PC,4,XGBoost,F,m+mw,0.01833560571630561,0.12288834795189012,0.791862778261034,0.021064778962057315,0.00761207351569496,3.913
PC,4,XGBoost,OF,m+mw,0.4618718635644865,0.5155713226204646,0.9273186165432559,0.014718402351073454,0.008739016909957136,5.45
PC,4,LightGBM,O,original,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794,18.257
PC,4,LightGBM,F,m,0.16214420572644542,0.10571420800947892,0.7593570225055803,0.03432719368458159,0.03478148303593815,16.8
PC,4,LightGBM,OF,m,0.49593517044641666,0.486256708489759,0.9139592988182752,0.017023009129752166,0.014007136954901297,16.811
PC,4,LightGBM,F,mw,0.16327227807242845,0.10631652505755648,0.7606384897412648,0.034250284124010835,0.035319387673426676,13.847
PC,4,LightGBM,OF,mw,0.5030453271145751,0.489006576873596,0.9144302463202498,0.016981050616839185,0.014057753730907415,15.809
PC,4,LightGBM,F,m+mw,0.15561728579831763,0.10098399549053734,0.7589114717215295,0.03392051147064955,0.03312876263213861,14.375
PC,4,LightGBM,OF,m+mw,0.4974366314594585,0.47830102964733207,0.9140130265760366,0.01704362378454945,0.014010163685440719,15.01
PC,5,Logit,O,original,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723,0.403
PC,5,Logit,F,m,0.07616702543259597,0.04578203253153094,0.7076856229980556,0.22390791899971588,0.4225096105581727,0.196
PC,5,Logit,OF,m,0.11672956897429654,0.13217692580017942,0.8484805658555713,0.17152163464761525,0.33301432879834053,0.422
PC,5,Logit,F,mw,0.0747363398831924,0.0463562849219218,0.7076847651596422,0.2243636682737642,0.42695853963978314,0.192
PC,5,Logit,OF,mw,0.11687618778752047,0.1328539585922336,0.8487793765363009,0.17144602917061125,0.3331748626893831,0.421
PC,5,Logit,F,m+mw,0.07578880266118174,0.045747397088907196,0.7067660359443961,0.22402082544594243,0.42017187079160684,0.18
PC,5,Logit,OF,m+mw,0.1160192216877269,0.13495585967096782,0.8486725270199915,0.1714097055356782,0.3323643991890675,0.446
PC,5,RandomForest,O,original,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729,14.764
PC,5,RandomForest,F,m,0.0,0.10497127198727627,0.7475938654453452,0.021313023234480102,0.008588195181715752,16.792
PC,5,RandomForest,OF,m,0.33716247843944697,0.46981767137704233,0.9180459740814836,0.01562901972934119,0.0054738709744986454,18.988
PC,5,RandomForest,F,mw,0.0,0.10441574424500732,0.7499763548340898,0.021332991142075985,0.008454515805012736,16.375
PC,5,RandomForest,OF,mw,0.31618273888933646,0.4700588982789224,0.9159125206377727,0.015611536431076439,0.0053485520199879205,18.894
PC,5,RandomForest,F,m+mw,0.004651162790697674,0.10206678800177926,0.7416817454522675,0.02142378269303274,0.00865291324812457,20.867
PC,5,RandomForest,OF,m+mw,0.28881742546398287,0.4601965906912303,0.9168649866398371,0.015821151436725554,0.005391891693333483,19.899
PC,5,XGBoost,O,original,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181,3.676
PC,5,XGBoost,F,m,0.009423503325942351,0.12612495579203495,0.7903836852297087,0.02099314609588051,0.007654185907689762,2.932
PC,5,XGBoost,OF,m,0.45037340200877285,0.5283960198721853,0.9276993309887777,0.014593769022299696,0.00931529472566221,4.327
PC,5,XGBoost,F,mw,0.01452921157118548,0.12500420139353913,0.7918170810726722,0.020974389831567384,0.007071778402504969,2.959
PC,5,XGBoost,OF,mw,0.45023108206552437,0.5246555639917309,0.9266641765806309,0.014628752535320954,0.008931153141942672,4.371
PC,5,XGBoost,F,m+mw,0.014291116333090242,0.12850409889632758,0.7904671253582947,0.020970087087752675,0.0079235447503108,3.49
PC,5,XGBoost,OF,m+mw,0.46983854476959197,0.5227905759544206,0.9284638175108956,0.014567785903926062,0.009431419986543104,5.036
PC,5,LightGBM,O,original,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794,13.496
PC,5,LightGBM,F,m,0.1451648796729045,0.10862184154849605,0.7576132239143065,0.03335465937896321,0.03245618139536501,12.852
PC,5,LightGBM,OF,m,0.508939280590482,0.4803295918980094,0.9162270873085389,0.016836837938798206,0.013488708515044917,14.289
PC,5,LightGBM,F,mw,0.15637474389053352,0.10742727124865789,0.7686214974285437,0.033583813345418184,0.03243091508909958,12.888
PC,5,LightGBM,OF,mw,0.50266314853085,0.48518296430181274,0.9189540800793553,0.016900624639597652,0.014026434213863603,14.314
PC,5,LightGBM,F,m+mw,0.16251838871770313,0.1080423705984491,0.7580674886995048,0.03282604329562805,0.03119828533787547,13.194
PC,5,LightGBM,OF,m+mw,0.4977891279933699,0.47616802901938565,0.9171406562209528,0.01714699167865457,0.013803172203454329,14.94
PC,6,Logit,O,original,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723,0.397
PC,6,Logit,F,m,0.07904857898328466,0.050979573275948445,0.7314251005394252,0.2181796394960544,0.4134161254653165,0.245
PC,6,Logit,OF,m,0.1166341568188036,0.13288673667235096,0.848747952220843,0.1715179701345112,0.3329586456303508,0.428
PC,6,Logit,F,mw,0.07692944194942002,0.04866416802965185,0.7194304634165014,0.22160526546354617,0.4230371533272038,0.252
PC,6,Logit,OF,mw,0.11678353058354078,0.13233640945188888,0.8488022929180208,0.17146424367767135,0.3332234325229999,0.419
PC,6,Logit,F,m+mw,0.07977867240863923,0.051374378242153185,0.7325222469352148,0.21772253669679498,0.410486740198308,0.25
PC,6,Logit,OF,m+mw,0.11614194387992116,0.135463279265221,0.8490315703574522,0.17134915855328609,0.3323305373819655,0.469
PC,6,RandomForest,O,original,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729,14.383
PC,6,RandomForest,F,m,0.0047619047619047615,0.11107565552098717,0.7627967661305493,0.021211104933337648,0.008701891952811302,16.694
PC,6,RandomForest,OF,m,0.30607848111373864,0.4641105491037507,0.9113186837164511,0.015691935505029807,0.005245449056063465,19.346
PC,6,RandomForest,F,mw,0.0,0.11242887372435924,0.7624759544829383,0.021200060506397535,0.008617647711655744,16.584
PC,6,RandomForest,OF,mw,0.29699431190974285,0.4654003643290322,0.9191160552276761,0.01570966575466466,0.0055390754836604,19.082
PC,6,RandomForest,F,m+mw,0.0044444444444444444,0.11051026156261715,0.7581218345546581,0.02134085823616983,0.009286473827754247,21.354
PC,6,RandomForest,OF,m+mw,0.30325693228974504,0.45479507175446443,0.9136031941534591,0.015827495666056113,0.005875038530892867,24.182
PC,6,XGBoost,O,original,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181,3.672
PC,6,XGBoost,F,m,0.00909090909090909,0.1250162483409774,0.7928944905382938,0.020900098651540418,0.007681957705955103,2.983
PC,6,XGBoost,OF,m,0.48518786556502613,0.5256071900212744,0.9256769488223495,0.014495204571987613,0.00908113879333728,4.546
PC,6,XGBoost,F,mw,0.013852813852813853,0.13303180671184403,0.7924138553100493,0.020835045070412075,0.0071041495423267206,2.972
PC,6,XGBoost,OF,mw,0.48239533364517434,0.5280929296365959,0.9271820789782828,0.014503099899183516,0.008762618272547061,4.558
PC,6,XGBoost,F,m+mw,0.013695652173913043,0.1283975256280371,0.7896437785783292,0.020926060927898907,0.007940094184260695,3.715
PC,6,XGBoost,OF,m+mw,0.4666946170659367,0.5302648433488478,0.9274519431217382,0.014487356880522783,0.00891903495283686,5.271
PC,6,LightGBM,O,original,0.46713795743990616,0.44554695977400216,0.9079043799078557,0.018054409706908907,0.01475990032229794,13.578
PC,6,LightGBM,F,m,0.16336713216261062,0.11390491607367173,0.7627160018170499,0.03095465075429129,0.027685515336627074,12.925
PC,6,LightGBM,OF,m,0.49467753485107363,0.4840807701453559,0.9167424823849686,0.01710484271667048,0.014230756948400595,14.44
PC,6,LightGBM,F,mw,0.16023765961209122,0.11278039269363047,0.7643148543788629,0.031155927636219456,0.02887404644118812,12.986
PC,6,LightGBM,OF,mw,0.4945220682551862,0.4777338118552694,0.9126629596297088,0.017172823603437085,0.013866578740160118,14.497
PC,6,LightGBM,F,m+mw,0.17770477993968556,0.11321547496683315,0.7653428631458778,0.030416180564485508,0.026950330655364278,14.274
PC,6,LightGBM,OF,m+mw,0.49079617235526696,0.4779598142453826,0.9121163669161649,0.016977343018535658,0.013821340113725114,16.226
PC,7,Logit,O,original,0.116419832827323,0.13023074092708337,0.8490084611597067,0.17198350331315498,0.33457415393638723,0.406
PC,7,Logit,F,m,0.07905551747684467,0.05100138938538477,0.7315359397916821,0.21815269973783136,0.41342470939989495,0.253
PC,7,Logit,OF,m,0.11658635279024007,0.13275077168257243,0.8486319569221321,0.17155191348716745,0.3330502236053697,0.427
PC,7,Logit,F,mw,0.0769303127262346,0.04880188001926889,0.7194651426031764,0.22159917600079457,0.42303034510721843,0.261
PC,7,Logit,OF,mw,0.11670081529118681,0.13243987420914263,0.8485937488415523,0.17145693438302315,0.3331836111240106,0.424
PC,7,Logit,F,m+mw,0.0797663494441871,0.051420573825011084,0.7326714083935005,0.21765340593926222,0.41043777779614493,0.263
PC,7,Logit,OF,m+mw,0.11646905502372054,0.13581566178927248,0.8488989332073882,0.17133580996773554,0.332225496276187,0.51
PC,7,RandomForest,O,original,0.31424779427767824,0.4542154632477241,0.9112259482556265,0.0158712891856445,0.005424093281337729,15.629
PC,7,RandomForest,F,m,0.009206349206349208,0.1398389050391451,0.7627851901973675,0.02067568526391864,0.007021380737742329,17.244
PC,7,RandomForest,OF,m,0.312526232727964,0.46735471832422826,0.9112830237910652,0.015616284611566398,0.005645871160822475,19.282
PC,7,RandomForest,F,mw,0.008989898989898989,0.13764392866910585,0.7652155071441399,0.020690457835323497,0.00715418890985553,16.629
PC,7,RandomForest,OF,mw,0.3211395505805444,0.4671031007561526,0.910464231084077,0.015609959868668272,0.005216974179143486,19.532
PC,7,RandomForest,F,m+mw,0.028259370301344212,0.14024661632967939,0.7583377618536398,0.02075378684174698,0.007514049395197846,22.65
PC,7,RandomForest,OF,m+mw,0.30044310508662303,0.45936226497253313,0.912324063166144,0.01570169310038321,0.005404882231459215,24.683
PC,7,XGBoost,O,original,0.4448072841647158,0.4926046867005952,0.9227263926424693,0.014998535010819675,0.00871156269105181,3.735
